plantSlug,unitName,unitNo,plant_name,state,district,commissioning_date,plant_capacity,implementing_agency,commissioning_status,commissioning_group,year,fyear,decade,source,technology_type,generation_2015-16,generation_2016-17,generation_2017-18,generation_2018-19,generation_2019-20,generation_2020-21,generation_2008_09,generation_2009_10,generation_2010_11,generation_2011_12,generation_2012_13,generation_2013_14,generation_2014_15,generation_2021_22,generation_2022_23,generation_2023_24,generation_2024_25,generation_2007_08,plant_load_factor_2015_16,plant_load_factor_2016_17,plant_load_factor_2017_18,plant_load_factor_2018_19,plant_load_factor_2019_20,plant_load_factor_2020_21,plant_load_factor_2008_09,plant_load_factor_2009_10,plant_load_factor_2010_11,plant_load_factor_2011_12,plant_load_factor_2012_13,plant_load_factor_2013_14,plant_load_factor_2014_15,plant_load_factor_2021_22,plant_load_factor_2022_23,plant_load_factor_2023_24,plant_load_factor_2024_25,plant_load_factor_2007_08
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station A or Stage II Unit 4,4.0,Kothagudem TPS,Telangana,Khammam,01-12-1974 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1974,1974-75,1970-1979,coal,Subcritical,342.23,401.44,366.53,426.8744,362.52,0.0,396.61,465.94,429.38,415.87,407.35,383.15,409.37,0.0,0.0,0.0,0.0,0.0,64.93435033,76.37747336,69.73554033,81.21659056,68.78415301,0.0,75.5,88.6,81.7,78.9,77.5,72.9,77.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station A or Stage II Unit 4,4.0,Kothagudem TPS,Telangana,Khammam,01-03-1977 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1977,1976-77,1970-1979,coal,Subcritical,342.23,401.44,366.53,426.8744,362.52,0.0,396.61,465.94,429.38,415.87,407.35,383.15,409.37,0.0,0.0,0.0,0.0,0.0,64.93435033,76.37747336,69.73554033,81.21659056,68.78415301,0.0,75.5,88.6,81.7,78.9,77.5,72.9,77.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station A or Stage II Unit 4,4.0,Kothagudem TPS,Telangana,Khammam,01-01-1978 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1978,1977-78,1970-1979,coal,Subcritical,342.23,401.44,366.53,426.8744,362.52,0.0,396.61,465.94,429.38,415.87,407.35,383.15,409.37,0.0,0.0,0.0,0.0,0.0,64.93435033,76.37747336,69.73554033,81.21659056,68.78415301,0.0,75.5,88.6,81.7,78.9,77.5,72.9,77.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station A or Stage II Unit 4,4.0,Kothagudem TPS,Telangana,Khammam,01-03-1997 00:00,250.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,1997,1996-97,1990-1999,coal,Subcritical,342.23,401.44,366.53,426.8744,362.52,0.0,396.61,465.94,429.38,415.87,407.35,383.15,409.37,0.0,0.0,0.0,0.0,0.0,64.93435033,76.37747336,69.73554033,81.21659056,68.78415301,0.0,75.5,88.6,81.7,78.9,77.5,72.9,77.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station A or Stage II Unit 4,4.0,Kothagudem TPS,Telangana,Khammam,01-02-1998 00:00,250.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,1998,1997-98,1990-1999,coal,Subcritical,342.23,401.44,366.53,426.8744,362.52,0.0,396.61,465.94,429.38,415.87,407.35,383.15,409.37,0.0,0.0,0.0,0.0,0.0,64.93435033,76.37747336,69.73554033,81.21659056,68.78415301,0.0,75.5,88.6,81.7,78.9,77.5,72.9,77.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station A or Stage II Unit 4,4.0,Kothagudem TPS,Telangana,Khammam,01-06-2011 00:00,500.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,2011,2011-12,2010-2019,coal,Subcritical,342.23,401.44,366.53,426.8744,362.52,0.0,396.61,465.94,429.38,415.87,407.35,383.15,409.37,0.0,0.0,0.0,0.0,0.0,64.93435033,76.37747336,69.73554033,81.21659056,68.78415301,0.0,75.5,88.6,81.7,78.9,77.5,72.9,77.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station A or Stage II Unit 4,4.0,Kothagudem TPS,Telangana,Khammam,01-12-2018 00:00,800.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,2018,2018-19,2010-2019,coal,Supercritical,342.23,401.44,366.53,426.8744,362.52,0.0,396.61,465.94,429.38,415.87,407.35,383.15,409.37,0.0,0.0,0.0,0.0,0.0,64.93435033,76.37747336,69.73554033,81.21659056,68.78415301,0.0,75.5,88.6,81.7,78.9,77.5,72.9,77.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 5,5.0,Kothagudem TPS,Telangana,Khammam,01-07-1966 00:00,60.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1966,1966-67,1960-1969,coal,Subcritical,682.82,627.44,652.84,728.055,659.12,0.0,663.29,923.5,848.27,841.18,759.2,756.68,782.83,0.0,0.0,0.0,0.0,0.0,64.77876442,59.68797565,62.1042618,69.25941781,62.53035823,0.0,68.8,91.0,80.7,79.8,72.2,72.0,74.5,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 5,5.0,Kothagudem TPS,Telangana,Khammam,01-11-1966 00:00,60.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1966,1966-67,1960-1969,coal,Subcritical,682.82,627.44,652.84,728.055,659.12,0.0,663.29,923.5,848.27,841.18,759.2,756.68,782.83,0.0,0.0,0.0,0.0,0.0,64.77876442,59.68797565,62.1042618,69.25941781,62.53035823,0.0,68.8,91.0,80.7,79.8,72.2,72.0,74.5,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 5,5.0,Kothagudem TPS,Telangana,Khammam,01-05-1967 00:00,60.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1967,1967-68,1960-1969,coal,Subcritical,682.82,627.44,652.84,728.055,659.12,0.0,663.29,923.5,848.27,841.18,759.2,756.68,782.83,0.0,0.0,0.0,0.0,0.0,64.77876442,59.68797565,62.1042618,69.25941781,62.53035823,0.0,68.8,91.0,80.7,79.8,72.2,72.0,74.5,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 5,5.0,Kothagudem TPS,Telangana,Khammam,01-07-1967 00:00,60.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1967,1967-68,1960-1969,coal,Subcritical,682.82,627.44,652.84,728.055,659.12,0.0,663.29,923.5,848.27,841.18,759.2,756.68,782.83,0.0,0.0,0.0,0.0,0.0,64.77876442,59.68797565,62.1042618,69.25941781,62.53035823,0.0,68.8,91.0,80.7,79.8,72.2,72.0,74.5,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 5,5.0,Kothagudem TPS,Telangana,Khammam,01-08-1974 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1974,1974-75,1970-1979,coal,Subcritical,682.82,627.44,652.84,728.055,659.12,0.0,663.29,923.5,848.27,841.18,759.2,756.68,782.83,0.0,0.0,0.0,0.0,0.0,64.77876442,59.68797565,62.1042618,69.25941781,62.53035823,0.0,68.8,91.0,80.7,79.8,72.2,72.0,74.5,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 5,5.0,Kothagudem TPS,Telangana,Khammam,01-12-1974 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1974,1974-75,1970-1979,coal,Subcritical,682.82,627.44,652.84,728.055,659.12,0.0,663.29,923.5,848.27,841.18,759.2,756.68,782.83,0.0,0.0,0.0,0.0,0.0,64.77876442,59.68797565,62.1042618,69.25941781,62.53035823,0.0,68.8,91.0,80.7,79.8,72.2,72.0,74.5,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 5,5.0,Kothagudem TPS,Telangana,Khammam,01-03-1977 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1977,1976-77,1970-1979,coal,Subcritical,682.82,627.44,652.84,728.055,659.12,0.0,663.29,923.5,848.27,841.18,759.2,756.68,782.83,0.0,0.0,0.0,0.0,0.0,64.77876442,59.68797565,62.1042618,69.25941781,62.53035823,0.0,68.8,91.0,80.7,79.8,72.2,72.0,74.5,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 5,5.0,Kothagudem TPS,Telangana,Khammam,01-01-1978 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1978,1977-78,1970-1979,coal,Subcritical,682.82,627.44,652.84,728.055,659.12,0.0,663.29,923.5,848.27,841.18,759.2,756.68,782.83,0.0,0.0,0.0,0.0,0.0,64.77876442,59.68797565,62.1042618,69.25941781,62.53035823,0.0,68.8,91.0,80.7,79.8,72.2,72.0,74.5,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 5,5.0,Kothagudem TPS,Telangana,Khammam,01-03-1997 00:00,250.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,1997,1996-97,1990-1999,coal,Subcritical,682.82,627.44,652.84,728.055,659.12,0.0,663.29,923.5,848.27,841.18,759.2,756.68,782.83,0.0,0.0,0.0,0.0,0.0,64.77876442,59.68797565,62.1042618,69.25941781,62.53035823,0.0,68.8,91.0,80.7,79.8,72.2,72.0,74.5,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 5,5.0,Kothagudem TPS,Telangana,Khammam,01-02-1998 00:00,250.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,1998,1997-98,1990-1999,coal,Subcritical,682.82,627.44,652.84,728.055,659.12,0.0,663.29,923.5,848.27,841.18,759.2,756.68,782.83,0.0,0.0,0.0,0.0,0.0,64.77876442,59.68797565,62.1042618,69.25941781,62.53035823,0.0,68.8,91.0,80.7,79.8,72.2,72.0,74.5,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 5,5.0,Kothagudem TPS,Telangana,Khammam,01-06-2011 00:00,500.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,2011,2011-12,2010-2019,coal,Subcritical,682.82,627.44,652.84,728.055,659.12,0.0,663.29,923.5,848.27,841.18,759.2,756.68,782.83,0.0,0.0,0.0,0.0,0.0,64.77876442,59.68797565,62.1042618,69.25941781,62.53035823,0.0,68.8,91.0,80.7,79.8,72.2,72.0,74.5,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 5,5.0,Kothagudem TPS,Telangana,Khammam,01-12-2018 00:00,800.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,2018,2018-19,2010-2019,coal,Supercritical,682.82,627.44,652.84,728.055,659.12,0.0,663.29,923.5,848.27,841.18,759.2,756.68,782.83,0.0,0.0,0.0,0.0,0.0,64.77876442,59.68797565,62.1042618,69.25941781,62.53035823,0.0,68.8,91.0,80.7,79.8,72.2,72.0,74.5,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 6,6.0,Kothagudem TPS,Telangana,Khammam,01-07-1966 00:00,60.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1966,1966-67,1960-1969,coal,Subcritical,713.16,642.16,598.15,467.298,0.0,0.0,747.34,770.97,834.26,824.51,718.95,761.05,777.27,0.0,0.0,0.0,0.0,0.0,67.65710383,61.08828006,56.90163623,44.45376712,0.0,0.0,77.6,76.0,79.4,78.2,68.4,72.4,73.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 6,6.0,Kothagudem TPS,Telangana,Khammam,01-11-1966 00:00,60.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1966,1966-67,1960-1969,coal,Subcritical,713.16,642.16,598.15,467.298,0.0,0.0,747.34,770.97,834.26,824.51,718.95,761.05,777.27,0.0,0.0,0.0,0.0,0.0,67.65710383,61.08828006,56.90163623,44.45376712,0.0,0.0,77.6,76.0,79.4,78.2,68.4,72.4,73.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 6,6.0,Kothagudem TPS,Telangana,Khammam,01-05-1967 00:00,60.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1967,1967-68,1960-1969,coal,Subcritical,713.16,642.16,598.15,467.298,0.0,0.0,747.34,770.97,834.26,824.51,718.95,761.05,777.27,0.0,0.0,0.0,0.0,0.0,67.65710383,61.08828006,56.90163623,44.45376712,0.0,0.0,77.6,76.0,79.4,78.2,68.4,72.4,73.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 6,6.0,Kothagudem TPS,Telangana,Khammam,01-07-1967 00:00,60.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1967,1967-68,1960-1969,coal,Subcritical,713.16,642.16,598.15,467.298,0.0,0.0,747.34,770.97,834.26,824.51,718.95,761.05,777.27,0.0,0.0,0.0,0.0,0.0,67.65710383,61.08828006,56.90163623,44.45376712,0.0,0.0,77.6,76.0,79.4,78.2,68.4,72.4,73.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 6,6.0,Kothagudem TPS,Telangana,Khammam,01-08-1974 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1974,1974-75,1970-1979,coal,Subcritical,713.16,642.16,598.15,467.298,0.0,0.0,747.34,770.97,834.26,824.51,718.95,761.05,777.27,0.0,0.0,0.0,0.0,0.0,67.65710383,61.08828006,56.90163623,44.45376712,0.0,0.0,77.6,76.0,79.4,78.2,68.4,72.4,73.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 6,6.0,Kothagudem TPS,Telangana,Khammam,01-12-1974 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1974,1974-75,1970-1979,coal,Subcritical,713.16,642.16,598.15,467.298,0.0,0.0,747.34,770.97,834.26,824.51,718.95,761.05,777.27,0.0,0.0,0.0,0.0,0.0,67.65710383,61.08828006,56.90163623,44.45376712,0.0,0.0,77.6,76.0,79.4,78.2,68.4,72.4,73.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 6,6.0,Kothagudem TPS,Telangana,Khammam,01-03-1977 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1977,1976-77,1970-1979,coal,Subcritical,713.16,642.16,598.15,467.298,0.0,0.0,747.34,770.97,834.26,824.51,718.95,761.05,777.27,0.0,0.0,0.0,0.0,0.0,67.65710383,61.08828006,56.90163623,44.45376712,0.0,0.0,77.6,76.0,79.4,78.2,68.4,72.4,73.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 6,6.0,Kothagudem TPS,Telangana,Khammam,01-01-1978 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1978,1977-78,1970-1979,coal,Subcritical,713.16,642.16,598.15,467.298,0.0,0.0,747.34,770.97,834.26,824.51,718.95,761.05,777.27,0.0,0.0,0.0,0.0,0.0,67.65710383,61.08828006,56.90163623,44.45376712,0.0,0.0,77.6,76.0,79.4,78.2,68.4,72.4,73.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 6,6.0,Kothagudem TPS,Telangana,Khammam,01-03-1997 00:00,250.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,1997,1996-97,1990-1999,coal,Subcritical,713.16,642.16,598.15,467.298,0.0,0.0,747.34,770.97,834.26,824.51,718.95,761.05,777.27,0.0,0.0,0.0,0.0,0.0,67.65710383,61.08828006,56.90163623,44.45376712,0.0,0.0,77.6,76.0,79.4,78.2,68.4,72.4,73.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 6,6.0,Kothagudem TPS,Telangana,Khammam,01-02-1998 00:00,250.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,1998,1997-98,1990-1999,coal,Subcritical,713.16,642.16,598.15,467.298,0.0,0.0,747.34,770.97,834.26,824.51,718.95,761.05,777.27,0.0,0.0,0.0,0.0,0.0,67.65710383,61.08828006,56.90163623,44.45376712,0.0,0.0,77.6,76.0,79.4,78.2,68.4,72.4,73.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 6,6.0,Kothagudem TPS,Telangana,Khammam,01-06-2011 00:00,500.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,2011,2011-12,2010-2019,coal,Subcritical,713.16,642.16,598.15,467.298,0.0,0.0,747.34,770.97,834.26,824.51,718.95,761.05,777.27,0.0,0.0,0.0,0.0,0.0,67.65710383,61.08828006,56.90163623,44.45376712,0.0,0.0,77.6,76.0,79.4,78.2,68.4,72.4,73.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station B or Stage III Unit 6,6.0,Kothagudem TPS,Telangana,Khammam,01-12-2018 00:00,800.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,2018,2018-19,2010-2019,coal,Supercritical,713.16,642.16,598.15,467.298,0.0,0.0,747.34,770.97,834.26,824.51,718.95,761.05,777.27,0.0,0.0,0.0,0.0,0.0,67.65710383,61.08828006,56.90163623,44.45376712,0.0,0.0,77.6,76.0,79.4,78.2,68.4,72.4,73.9,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station C or Stage IV Unit 7,7.0,Kothagudem TPS,Telangana,Khammam,01-07-1966 00:00,60.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1966,1966-67,1960-1969,coal,Subcritical,764.43,611.48,608.27,689.219,610.53,0.0,755.96,730.44,848.08,817.8,796.77,710.29,626.23,0.0,0.0,0.0,0.0,0.0,72.52106102,58.16971081,57.86434551,65.56497336,57.92065118,0.0,78.5,72.0,80.7,77.6,75.8,67.6,59.6,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station C or Stage IV Unit 7,7.0,Kothagudem TPS,Telangana,Khammam,01-11-1966 00:00,60.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1966,1966-67,1960-1969,coal,Subcritical,764.43,611.48,608.27,689.219,610.53,0.0,755.96,730.44,848.08,817.8,796.77,710.29,626.23,0.0,0.0,0.0,0.0,0.0,72.52106102,58.16971081,57.86434551,65.56497336,57.92065118,0.0,78.5,72.0,80.7,77.6,75.8,67.6,59.6,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station C or Stage IV Unit 7,7.0,Kothagudem TPS,Telangana,Khammam,01-05-1967 00:00,60.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1967,1967-68,1960-1969,coal,Subcritical,764.43,611.48,608.27,689.219,610.53,0.0,755.96,730.44,848.08,817.8,796.77,710.29,626.23,0.0,0.0,0.0,0.0,0.0,72.52106102,58.16971081,57.86434551,65.56497336,57.92065118,0.0,78.5,72.0,80.7,77.6,75.8,67.6,59.6,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station C or Stage IV Unit 7,7.0,Kothagudem TPS,Telangana,Khammam,01-07-1967 00:00,60.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1967,1967-68,1960-1969,coal,Subcritical,764.43,611.48,608.27,689.219,610.53,0.0,755.96,730.44,848.08,817.8,796.77,710.29,626.23,0.0,0.0,0.0,0.0,0.0,72.52106102,58.16971081,57.86434551,65.56497336,57.92065118,0.0,78.5,72.0,80.7,77.6,75.8,67.6,59.6,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station C or Stage IV Unit 7,7.0,Kothagudem TPS,Telangana,Khammam,01-08-1974 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1974,1974-75,1970-1979,coal,Subcritical,764.43,611.48,608.27,689.219,610.53,0.0,755.96,730.44,848.08,817.8,796.77,710.29,626.23,0.0,0.0,0.0,0.0,0.0,72.52106102,58.16971081,57.86434551,65.56497336,57.92065118,0.0,78.5,72.0,80.7,77.6,75.8,67.6,59.6,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station C or Stage IV Unit 7,7.0,Kothagudem TPS,Telangana,Khammam,01-12-1974 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1974,1974-75,1970-1979,coal,Subcritical,764.43,611.48,608.27,689.219,610.53,0.0,755.96,730.44,848.08,817.8,796.77,710.29,626.23,0.0,0.0,0.0,0.0,0.0,72.52106102,58.16971081,57.86434551,65.56497336,57.92065118,0.0,78.5,72.0,80.7,77.6,75.8,67.6,59.6,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station C or Stage IV Unit 7,7.0,Kothagudem TPS,Telangana,Khammam,01-03-1977 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1977,1976-77,1970-1979,coal,Subcritical,764.43,611.48,608.27,689.219,610.53,0.0,755.96,730.44,848.08,817.8,796.77,710.29,626.23,0.0,0.0,0.0,0.0,0.0,72.52106102,58.16971081,57.86434551,65.56497336,57.92065118,0.0,78.5,72.0,80.7,77.6,75.8,67.6,59.6,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station C or Stage IV Unit 7,7.0,Kothagudem TPS,Telangana,Khammam,01-01-1978 00:00,120.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),decommissioned,retired,1978,1977-78,1970-1979,coal,Subcritical,764.43,611.48,608.27,689.219,610.53,0.0,755.96,730.44,848.08,817.8,796.77,710.29,626.23,0.0,0.0,0.0,0.0,0.0,72.52106102,58.16971081,57.86434551,65.56497336,57.92065118,0.0,78.5,72.0,80.7,77.6,75.8,67.6,59.6,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station C or Stage IV Unit 7,7.0,Kothagudem TPS,Telangana,Khammam,01-03-1997 00:00,250.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,1997,1996-97,1990-1999,coal,Subcritical,764.43,611.48,608.27,689.219,610.53,0.0,755.96,730.44,848.08,817.8,796.77,710.29,626.23,0.0,0.0,0.0,0.0,0.0,72.52106102,58.16971081,57.86434551,65.56497336,57.92065118,0.0,78.5,72.0,80.7,77.6,75.8,67.6,59.6,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station C or Stage IV Unit 7,7.0,Kothagudem TPS,Telangana,Khammam,01-02-1998 00:00,250.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,1998,1997-98,1990-1999,coal,Subcritical,764.43,611.48,608.27,689.219,610.53,0.0,755.96,730.44,848.08,817.8,796.77,710.29,626.23,0.0,0.0,0.0,0.0,0.0,72.52106102,58.16971081,57.86434551,65.56497336,57.92065118,0.0,78.5,72.0,80.7,77.6,75.8,67.6,59.6,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station C or Stage IV Unit 7,7.0,Kothagudem TPS,Telangana,Khammam,01-06-2011 00:00,500.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,2011,2011-12,2010-2019,coal,Subcritical,764.43,611.48,608.27,689.219,610.53,0.0,755.96,730.44,848.08,817.8,796.77,710.29,626.23,0.0,0.0,0.0,0.0,0.0,72.52106102,58.16971081,57.86434551,65.56497336,57.92065118,0.0,78.5,72.0,80.7,77.6,75.8,67.6,59.6,0.0,0.0,0.0,0.0,0.0
kothagudem-tps-telangana-state-power-generation-corp-ltd-tsgenco,Kothagudem Thermal Power Station C or Stage IV Unit 7,7.0,Kothagudem TPS,Telangana,Khammam,01-12-2018 00:00,800.0,Telangana State Power Generation Corp. Ltd. (TSGENCO),operational,operational,2018,2018-19,2010-2019,coal,Supercritical,764.43,611.48,608.27,689.219,610.53,0.0,755.96,730.44,848.08,817.8,796.77,710.29,626.23,0.0,0.0,0.0,0.0,0.0,72.52106102,58.16971081,57.86434551,65.56497336,57.92065118,0.0,78.5,72.0,80.7,77.6,75.8,67.6,59.6,0.0,0.0,0.0,0.0,0.0
